"id","name","title","group","latitude","longitude","url","services","service_count","categories"
7425,"Hangon vierasvenesatama, Itäsatama, Hanko","Hangon vierasvenesatama, Itäsatama","Hanko","59.82","22.9717","https://www.vierassatamat.fi/fi/kohde/hangon-vierasvenesatama-itasatama-hanko-7425","Alko,Apteekki,Bussi,Elintarvikekioski,Juomavesi,Kahvila,Kauppa,Keräyspiste,Kioski,Leikkipaikka,Luontopolku,Lääkäri,Majoitus,Moottorihuolto,Nähtävää,Opastus,Pesutupa,Polttoaine,Posti,Ravintola,Ravintola,Satama,Sauna,Septityhjennys,Suihku,Sähkö,Tapahtumat,Uimaranta,Veneramppi,WC","30","ruoka=true;nahtavyys=true;tapahtuma=true;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
8094,"Groplandet, Raasepori","Groplandet","Raasepori","59.8583","23.43","https://www.vierassatamat.fi/fi/kohde/groplandet-raasepori-8094","Satama","1","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8086,"Gölisnäs, Inkoo","Gölisnäs","Inkoo","59.95","23.9167","https://www.vierassatamat.fi/fi/kohde/golisnas-inkoo-8086","Grillipaikka,Opastus,Satama,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9341,"Gåsgrund, Espoo","Gåsgrund","Espoo","60.095","24.7533","https://www.vierassatamat.fi/fi/kohde/gasgrund-espoo-9341","Grillipaikka,Keräyspiste,WC","3","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
6826,"Förby Marina, Särkisalo, Salo","Förby Marina","Salo - Särkisalo","60.095","22.8633","https://www.vierassatamat.fi/fi/kohde/forby-marina-sarkisalo-salo-6826","Bussi,Juomavesi,Kahvila,Keräyspiste,Polttoaine,Satama,Septityhjennys,Suihku,Sähkö,Uimaranta,Veneramppi,WC","12","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8092,"Fladalandet, Raasepori","Fladalandet","Raasepori","59.8533","23.4","https://www.vierassatamat.fi/fi/kohde/fladalandet-raasepori-8092","Grillipaikka,Opastus,Satama,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8095,"Fanklobbarna, Raasepori","Fanklobbarna","Raasepori","59.86","23.4017","https://www.vierassatamat.fi/fi/kohde/fanklobbarna-raasepori-8095","Satama","1","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
6813,"Elisaari, Inkoo","Elisaari","Inkoo","59.9783","23.91","https://www.vierassatamat.fi/fi/kohde/elisaari-inkoo-6813","Kahvila,Keräyspiste,Kioski,Leikkipaikka,Luontopolku,Opastus,Satama,Sauna,Septityhjennys,Suihku,Sähkö,Uimaranta,WC","13","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8099,"Byxholmen, Raasepori","Byxholmen","Raasepori","59.8667","23.355","https://www.vierassatamat.fi/fi/kohde/byxholmen-raasepori-8099","Grillipaikka,Juomavesi,Opastus,Satama,Sauna,WC","6","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9890,"Bromarv, itäinen, Bromarv, Raasepori","Bromarv, itäinen","Raasepori - Bromarv","59.9883","23.035","https://www.vierassatamat.fi/fi/kohde/bromarv-itainen-bromarv-raasepori-9890","Bussi,Kahvila,Kauppa,Kioski,Leikkipaikka,Majoitus,Opastus,Ravintola,Satama,Tapahtumat,Uimaranta,Veneramppi","12","ruoka=true;nahtavyys=false;tapahtuma=true;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
6822,"Bromarv Skärgårdshamn, Bromarv, Raasepori","Bromarv Skärgårdshamn","Raasepori - Bromarv","59.9883","23.03","https://www.vierassatamat.fi/fi/kohde/bromarv-skargardshamn-bromarv-raasepori-6822","Bussi,Grillipaikka,Juomavesi,Kahvila,Kauppa,Kauppa,Keräyspiste,Leikkipaikka,Majoitus,Opastus,Pesutupa,Polttoaine,Ravintola,Satama,Sauna,Septityhjennys,Suihku,Sähkö,Tapahtumat,Uimaranta,Veneramppi,WC","22","ruoka=true;nahtavyys=false;tapahtuma=true;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
7150,"Barösund, Orslandet, Inkoo","Barösund, Orslandet","Inkoo","59.9783","23.8817","https://www.vierassatamat.fi/fi/kohde/barosund-orslandet-inkoo-7150","Apteekki,Juomavesi,Kahvila,Kauppa,Keräyspiste,Majoitus,Pesutupa,Polttoaine,Ravintola,Satama,Sauna,Septityhjennys,Suihku,WC,Yhteysalus","15","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
9551,"Baggö Marina , Raasepori","Baggö Marina","Raasepori","59.8883","23.5117","https://www.vierassatamat.fi/fi/kohde/baggo-marina-raasepori-9551","Juomavesi,Keräyspiste,Moottorihuolto,Polttoaine,Satama,Sähkö,WC","7","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
7979,"Algrundet, Nixor, Särkisalo, Salo","Algrundet, Nixor","Salo - Särkisalo","60.0683","22.8733","https://www.vierassatamat.fi/fi/kohde/algrundet-nixor-sarkisalo-salo-7979","Elintarvikekioski,Juomavesi,Kahvila,Keräyspiste,Satama,Sauna,Suihku,Sähkö,Tapahtumat,WC","10","ruoka=true;nahtavyys=false;tapahtuma=true;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8096,"Älgö, Rödjan, Raasepori","Älgö, Rödjan","Raasepori","59.865","23.3917","https://www.vierassatamat.fi/fi/kohde/algo-rodjan-raasepori-8096","Grillipaikka,Luontopolku,Opastus,Satama,WC","5","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8098,"Älgö, Potten, Raasepori","Älgö, Potten","Raasepori","59.865","23.3667","https://www.vierassatamat.fi/fi/kohde/algo-potten-raasepori-8098","Satama","1","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8301,"Vargata, Ahvenanmaa","Vargata","Ahvenanmaa","60.2417","20.3267","https://www.vierassatamat.fi/fi/kohde/vargata-ahvenanmaa-8301","Grillipaikka,Juomavesi,Kahvila,Kauppa,Keräyspiste,Satama,Suihku,WC","8","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=true;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
7457,"Sottunga vierasvenesatama, Ahvenanmaa, Sottunga","Sottunga vierasvenesatama","Sottunga - Ahvenanmaa","60.11","20.6833","https://www.vierassatamat.fi/fi/kohde/sottunga-vierasvenesatama-ahvenanmaa-sottunga-7457","Apteekki,Bussi,Grillipaikka,Juomavesi,Kahvila,Keräyspiste,Luontopolku,Nähtävää,Polttoaine,Posti,Ravintola,Satama,Sauna,Septityhjennys,Suihku,Sähkö,Veneramppi,WC,Yhteysalus","19","ruoka=true;nahtavyys=true;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9353,"Sjökvarteret, Ahvenanmaa, Maarianhamina","Sjökvarteret","Maarianhamina - Ahvenanmaa","60.105","19.9467","https://www.vierassatamat.fi/fi/kohde/sjokvarteret-ahvenanmaa-maarianhamina-9353","Alko,Apteekki,Juomavesi,Kahvila,Kauppa,Kauppa,Keräyspiste,Lääkäri,Majoitus,Nähtävää,Opastus,Pesutupa,Posti,Ravintola,Sauna,Septityhjennys,Suihku,Sähkö,WC","19","ruoka=true;nahtavyys=true;tapahtuma=false;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
8023,"Seglinge, Ahvenanmaa, Kumlinge","Seglinge","Kumlinge - Ahvenanmaa","60.2133","20.7083","https://www.vierassatamat.fi/fi/kohde/seglinge-ahvenanmaa-kumlinge-8023","Juomavesi,Kauppa,Keräyspiste,Leikkipaikka,Luontopolku,Opastus,Satama,Sähkö,Veneramppi,WC","10","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=true;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
7455,"Sandvik gästhamn och camping , Ahvenanmaa, Kökar","Sandvik gästhamn och camping","Kökar - Ahvenanmaa","59.94","20.8833","https://www.vierassatamat.fi/fi/kohde/sandvik-gasthamn-och-camping-ahvenanmaa-kokar-7455","Elintarvikekioski,Grillipaikka,Juomavesi,Kahvila,Kauppa,Keräyspiste,Leikkipaikka,Luontopolku,Opastus,Pesutupa,Polttoaine,Satama,Sauna,Septityhjennys,Suihku,Sähkö,Uimaranta,WC,Yhteysalus","19","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=true;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
7431,"Rödhamn, Ahvenanmaa","Rödhamn","Ahvenanmaa","59.985","20.1","https://www.vierassatamat.fi/fi/kohde/rodhamn-ahvenanmaa-7431","Grillipaikka,Juomavesi,Kahvila,Keräyspiste,Kioski,Opastus,Satama,Sauna,Septityhjennys,Uimaranta,WC","11","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9355,"Öra, Ahvenanmaa, Hammarland","Öra","Hammarland - Ahvenanmaa","60.2217","19.6833","https://www.vierassatamat.fi/fi/kohde/ora-ahvenanmaa-hammarland-9355","Juomavesi,Keräyspiste,Polttoaine,Septityhjennys,Suihku,Uimaranta,Veneramppi,WC","8","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8125,"Märket, Ahvenanmaa, Eckerö","Märket","Eckerö - Ahvenanmaa","60.3017","19.1317","https://www.vierassatamat.fi/fi/kohde/market-ahvenanmaa-eckero-8125","Satama","1","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
7463,"Lappo, Ahvenanmaa, Brändö","Lappo","Brändö - Ahvenanmaa","60.3167","20.9983","https://www.vierassatamat.fi/fi/kohde/lappo-ahvenanmaa-brando-7463","Elintarvikekioski,Grillipaikka,Juomavesi,Kahvila,Kauppa,Keräyspiste,Kioski,Leikkipaikka,Luontopolku,Majoitus,Nähtävää,Opastus,Pesutupa,Polttoaine,Ravintola,Satama,Sauna,Septityhjennys,Suihku,Sähkö,Uimaranta,WC,Yhteysalus","23","ruoka=true;nahtavyys=true;tapahtuma=false;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
7876,"Länsisatama - ÅSS Marina, Ahvenanmaa, Maarianhamina","Länsisatama - ÅSS Marina","Maarianhamina - Ahvenanmaa","60.1","19.9167","https://www.vierassatamat.fi/fi/kohde/lansisatama-ass-marina-ahvenanmaa-maarianhamina-7876","Alko,Apteekki,Bussi,Elintarvikekioski,Juomavesi,Kahvila,Kauppa,Keräyspiste,Leikkipaikka,Lääkäri,Majoitus,Opastus,Pesutupa,Polttoaine,Posti,Ravintola,Ravintola,Satama,Sauna,Septityhjennys,Suihku,Sähkö,WC,Yhteysalus","24","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
7461,"Kumlinge vierasvenesatama, Ahvenanmaa, Kumlinge","Kumlinge vierasvenesatama","Kumlinge - Ahvenanmaa","60.2567","20.735","https://www.vierassatamat.fi/fi/kohde/kumlinge-vierasvenesatama-ahvenanmaa-kumlinge-7461","Apteekki,Elintarvikekioski,Grillipaikka,Juomavesi,Kahvila,Kauppa,Keräyspiste,Kioski,Leikkipaikka,Luontopolku,Majoitus,Nähtävää,Opastus,Pesutupa,Polttoaine,Ravintola,Satama,Sauna,Septityhjennys,Suihku,Sähkö,Tapahtumat,Uimaranta,Veneramppi,WC,Yhteysalus","26","ruoka=true;nahtavyys=true;tapahtuma=true;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
8123,"Kobba Klintar, Ahvenanmaa","Kobba Klintar","Ahvenanmaa","60.03","19.8833","https://www.vierassatamat.fi/fi/kohde/kobba-klintar-ahvenanmaa-8123","Grillipaikka,Kahvila,Satama,WC","4","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
7445,"Kastelholm vierasvenesatama, Ahvenanmaa, Sund","Kastelholm vierasvenesatama","Sund - Ahvenanmaa","60.2217","20.075","https://www.vierassatamat.fi/fi/kohde/kastelholm-vierasvenesatama-ahvenanmaa-sund-7445","Bussi,Elintarvikekioski,Juomavesi,Kahvila,Kauppa,Keräyspiste,Leikkipaikka,Luontopolku,Nähtävää,Opastus,Pesutupa,Polttoaine,Ravintola,Satama,Sauna,Septityhjennys,Suihku,Sähkö,Uimaranta,Veneramppi,WC","21","ruoka=true;nahtavyys=true;tapahtuma=false;kauppa=true;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9352,"Karviken, Ahvenanmaa, Saltvik","Karviken","Saltvik - Ahvenanmaa","60.3517","20.025","https://www.vierassatamat.fi/fi/kohde/karviken-ahvenanmaa-saltvik-9352","Keräyspiste,Uimaranta,Veneramppi,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
7610,"Karlby , Ahvenanmaa, Kökar","Karlby","Kökar - Ahvenanmaa","59.9217","20.9017","https://www.vierassatamat.fi/fi/kohde/karlby-ahvenanmaa-kokar-7610","Alko,Grillipaikka,Juomavesi,Kahvila,Kauppa,Keräyspiste,Kioski,Leikkipaikka,Luontopolku,Majoitus,Pesutupa,Polttoaine,Posti,Ravintola,Satama,Sauna,Septityhjennys,Suihku,Sähkö,Tapahtumat,Veneramppi,WC,Yhteysalus","23","ruoka=true;nahtavyys=false;tapahtuma=true;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
7433,"Käringsund vierassatama, Ahvenanmaa, Eckerö","Käringsund vierassatama","Eckerö - Ahvenanmaa","60.2333","19.535","https://www.vierassatamat.fi/fi/kohde/karingsund-vierassatama-ahvenanmaa-eckero-7433","Grillipaikka,Juomavesi,Kahvila,Keräyspiste,Nähtävää,Pesutupa,Polttoaine,Ravintola,Satama,Sauna,Septityhjennys,Suihku,Sähkö,WC","14","ruoka=true;nahtavyys=true;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8052,"Källskär, Surkleven, Ahvenanmaa, Kökar","Källskär, Surkleven","Kökar - Ahvenanmaa","59.875","20.9083","https://www.vierassatamat.fi/fi/kohde/kallskar-surkleven-ahvenanmaa-kokar-8052","Luontopolku,Satama,WC","3","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
7465,"Jurmo, Ahvenanmaa, Brändö","Jurmo","Brändö - Ahvenanmaa","60.525","21.075","https://www.vierassatamat.fi/fi/kohde/jurmo-ahvenanmaa-brando-7465","Bussi,Grillipaikka,Juomavesi,Kahvila,Kauppa,Keräyspiste,Leikkipaikka,Luontopolku,Majoitus,Majoitus,Opastus,Pesutupa,Polttoaine,Posti,Ravintola,Satama,Sauna,Septityhjennys,Suihku,Sähkö,Uimaranta,WC,Yhteysalus","23","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
7429,"Itäsatama, Ahvenanmaa, Maarianhamina","Itäsatama","Maarianhamina - Ahvenanmaa","60.1","19.95","https://www.vierassatamat.fi/fi/kohde/itasatama-ahvenanmaa-maarianhamina-7429","Alko,Apteekki,Bussi,Elintarvikekioski,Juomavesi,Kahvila,Kauppa,Keräyspiste,Kioski,Leikkipaikka,Majoitus,Nähtävää,Opastus,Pesutupa,Polttoaine,Posti,Ravintola,Satama,Sauna,Septityhjennys,Suihku,Sähkö,Tapahtumat,Uimaranta,Veneramppi,WC,Yhteysalus","27","ruoka=true;nahtavyys=true;tapahtuma=true;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
7449,"Hellsö, Ahvenanmaa, Kökar","Hellsö","Kökar - Ahvenanmaa","59.95","20.9183","https://www.vierassatamat.fi/fi/kohde/hellso-ahvenanmaa-kokar-7449","Bussi,Grillipaikka,Juomavesi,Kahvila,Keräyspiste,Kioski,Leikkipaikka,Majoitus,Opastus,Pesutupa,Polttoaine,Ravintola,Satama,Sauna,Septityhjennys,Suihku,Sähkö,Veneramppi,WC","19","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
7550,"Havsvidden, Ahvenanmaa, Geta","Havsvidden","Geta - Ahvenanmaa","60.4217","19.9017","https://www.vierassatamat.fi/fi/kohde/havsvidden-ahvenanmaa-geta-7550","Elintarvikekioski,Juomavesi,Keräyspiste,Luontopolku,Majoitus,Opastus,Pesutupa,Polttoaine,Ravintola,Satama,Sauna,Suihku,Sähkö,Veneramppi,WC","15","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
7439,"Hamnsundet, Ahvenanmaa, Saltvik","Hamnsundet","Saltvik - Ahvenanmaa","60.3733","20.085","https://www.vierassatamat.fi/fi/kohde/hamnsundet-ahvenanmaa-saltvik-7439","Juomavesi,Keräyspiste,Kioski,Opastus,Pesutupa,Polttoaine,Satama,Sauna,Septityhjennys,Suihku,Sähkö,Veneramppi,WC","13","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
7986,"Gullvivan, Ahvenanmaa, Brändö","Gullvivan","Brändö - Ahvenanmaa","60.4317","21.0517","https://www.vierassatamat.fi/fi/kohde/gullvivan-ahvenanmaa-brando-7986","Juomavesi,Leikkipaikka,Majoitus,Ravintola,Satama,Sauna,Suihku,Tapahtumat,Uimaranta,WC","10","ruoka=true;nahtavyys=false;tapahtuma=true;kauppa=false;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
7987,"Enklinge, Ahvenanmaa, Kumlinge","Enklinge","Kumlinge - Ahvenanmaa","60.3283","20.7667","https://www.vierassatamat.fi/fi/kohde/enklinge-ahvenanmaa-kumlinge-7987","Apteekki,Grillipaikka,Juomavesi,Kauppa,Keräyspiste,Satama,Sähkö,WC","8","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=true;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8189,"Degersand, Ahvenanmaa, Eckerö","Degersand","Eckerö - Ahvenanmaa","60.1567","19.6033","https://www.vierassatamat.fi/fi/kohde/degersand-ahvenanmaa-eckero-8189","Elintarvikekioski,Juomavesi,Kahvila,Keräyspiste,Leikkipaikka,Opastus,Pesutupa,Ravintola,Satama,Sauna,Suihku,Uimaranta,WC","13","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
7443,"Degerby, satama, Ahvenanmaa, Föglö","Degerby, satama","Föglö - Ahvenanmaa","60.0317","20.385","https://www.vierassatamat.fi/fi/kohde/degerby-satama-ahvenanmaa-foglo-7443","Apteekki,Bussi,Grillipaikka,Juomavesi,Kahvila,Kauppa,Keräyspiste,Leikkipaikka,Luontopolku,Majoitus,Nähtävää,Opastus,Pesutupa,Polttoaine,Posti,Ravintola,Ravintola,Satama,Sauna,Septityhjennys,Suihku,Sähkö,Uimaranta,Veneramppi,WC,Yhteysalus","26","ruoka=true;nahtavyys=true;tapahtuma=false;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
7441,"Degerby, Lotsudden, Ahvenanmaa, Föglö","Degerby, Lotsudden","Föglö - Ahvenanmaa","60.03","20.3833","https://www.vierassatamat.fi/fi/kohde/degerby-lotsudden-ahvenanmaa-foglo-7441","Apteekki,Grillipaikka,Juomavesi,Kahvila,Kauppa,Keräyspiste,Leikkipaikka,Majoitus,Nähtävää,Polttoaine,Ravintola,Satama,Sauna,Septityhjennys,Suihku,Sähkö,Tapahtumat,WC,Yhteysalus","19","ruoka=true;nahtavyys=true;tapahtuma=true;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
7985,"Brändöby / Brändö Andelshandel, Ahvenanmaa, Brändö","Brändöby / Brändö Andelshandel","Brändö - Ahvenanmaa","60.4117","21.0367","https://www.vierassatamat.fi/fi/kohde/brandoby-brando-andelshandel-ahvenanmaa-brando-7985","Apteekki,Juomavesi,Kahvila,Kauppa,Keräyspiste,Kioski,Leikkipaikka,Majoitus,Polttoaine,Ravintola,Satama,Uimaranta","12","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
8452,"Bomarsund, Notviken, Ahvenanmaa, Sund","Bomarsund, Notviken","Sund - Ahvenanmaa","60.2183","20.2317","https://www.vierassatamat.fi/fi/kohde/bomarsund-notviken-ahvenanmaa-sund-8452","Elintarvikekioski,Grillipaikka,Juomavesi,Kahvila,Keräyspiste,Leikkipaikka,Majoitus,Nähtävää,Opastus,Pesutupa,Ravintola,Sauna,Suihku,Sähkö,Uimaranta,WC","16","ruoka=true;nahtavyys=true;tapahtuma=false;kauppa=false;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
7459,"Bärö / Glada Laxen, Ahvenanmaa, Kumlinge","Bärö / Glada Laxen","Kumlinge - Ahvenanmaa","60.3033","20.735","https://www.vierassatamat.fi/fi/kohde/baro-glada-laxen-ahvenanmaa-kumlinge-7459","Kahvila,Keräyspiste,Leikkipaikka,Luontopolku,Majoitus,Nähtävää,Pesutupa,Ravintola,Satama,Sauna,Septityhjennys,Suihku,Sähkö,WC,Yhteysalus","15","ruoka=true;nahtavyys=true;tapahtuma=false;kauppa=false;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
7864,"Vuosnainen, Kustavi","Vuosnainen","Kustavi","60.5083","21.2467","https://www.vierassatamat.fi/fi/kohde/vuosnainen-kustavi-7864","Elintarvikekioski,Juomavesi,Kahvila,Kauppa,Keräyspiste,Leikkipaikka,Polttoaine,Ravintola,Satama,Sauna,Suihku,Sähkö,Veneramppi,WC,Yhteysalus","15","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=true;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9550,"Villa Wolax, Kaarina","Villa Wolax","Kaarina","60.37","22.3233","https://www.vierassatamat.fi/fi/kohde/villa-wolax-kaarina-9550","Juomavesi,Keräyspiste,Leikkipaikka,Luontopolku,Majoitus,Ravintola,Satama,Sauna,Suihku,Tapahtumat,WC","11","ruoka=true;nahtavyys=false;tapahtuma=true;kauppa=false;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
7860,"Verkan, Korppoo, Parainen","Verkan","Parainen - Korppoo","60.175","21.56","https://www.vierassatamat.fi/fi/kohde/verkan-korppoo-parainen-7860","Apteekki,Bussi,Elintarvikekioski,Juomavesi,Kahvila,Kauppa,Keräyspiste,Kioski,Leikkipaikka,Luontopolku,Nähtävää,Pesutupa,Polttoaine,Posti,Ravintola,Satama,Sauna,Septityhjennys,Suihku,Sähkö,Tapahtumat,Veneramppi,WC,Yhteysalus","24","ruoka=true;nahtavyys=true;tapahtuma=true;kauppa=true;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
7858,"Vepsä, Turku","Vepsä","Turku","60.3767","22.0783","https://www.vierassatamat.fi/fi/kohde/vepsa-turku-7858","Elintarvikekioski,Grillipaikka,Juomavesi,Kahvila,Keräyspiste,Leikkipaikka,Luontopolku,Majoitus,Majoitus,Opastus,Ravintola,Satama,Sauna,Suihku,Uimaranta,WC,Yhteysalus","17","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
7812,"Vaihela, Velkuanmaa, Naantali","Vaihela, Velkuanmaa","Naantali","60.44","21.6433","https://www.vierassatamat.fi/fi/kohde/vaihela-velkuanmaa-naantali-7812","Grillipaikka,Juomavesi,Kahvila,Keräyspiste,Leikkipaikka,Luontopolku,Majoitus,Ravintola,Satama,Sauna,Septityhjennys,Suihku,Sähkö,Uimaranta,WC","15","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
7760,"Uusikaupunki Pakkahuone, vierasvenesatama, Uusikaupunki","Uusikaupunki Pakkahuone, vierasvenesatama","Uusikaupunki","60.7983","21.405","https://www.vierassatamat.fi/fi/kohde/uusikaupunki-pakkahuone-vierasvenesatama-uusikaupunki-7760","Alko,Apteekki,Bussi,Grillipaikka,Juomavesi,Kahvila,Kauppa,Keräyspiste,Kioski,Leikkipaikka,Lääkäri,Majoitus,Moottorihuolto,Nähtävää,Opastus,Pesutupa,Polttoaine,Posti,Ravintola,Ravintola,Satama,Sauna,Septityhjennys,Suihku,Sähkö,Tapahtumat,Tori,Uimaranta,Veneramppi,WC,Yhteysalus","31","ruoka=true;nahtavyys=true;tapahtuma=true;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
8688,"Utö, Enskär, Korppoo, Parainen","Utö, Enskär","Parainen - Korppoo","59.785","21.37","https://www.vierassatamat.fi/fi/kohde/uto-enskar-korppoo-parainen-8688","Kahvila,Kauppa,Keräyspiste,Majoitus,Nähtävää,Opastus,Ravintola,Satama,Sauna,Suihku,Sähkö,WC,Yhteysalus","13","ruoka=true;nahtavyys=true;tapahtuma=false;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
7852,"Utö, Korppoo, Parainen","Utö","Parainen - Korppoo","59.7817","21.3717","https://www.vierassatamat.fi/fi/kohde/uto-korppoo-parainen-7852","Alko,Juomavesi,Kahvila,Kauppa,Keräyspiste,Majoitus,Majoitus,Nähtävää,Opastus,Posti,Ravintola,Satama,Sähkö,WC,Yhteysalus","15","ruoka=true;nahtavyys=true;tapahtuma=false;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
6359,"Turun vierasvenesatama, Turku","Turun vierasvenesatama","Turku","60.44","22.2467","https://www.vierassatamat.fi/fi/kohde/turun-vierasvenesatama-turku-6359","Alko,Apteekki,Bussi,Juomavesi,Kahvila,Kauppa,Keräyspiste,Leikkipaikka,Lääkäri,Majoitus,Majoitus,Nähtävää,Opastus,Pesutupa,Polttoaine,Posti,Satama,Sauna,Septityhjennys,Suihku,Sähkö,Tapahtumat,Tori,WC","24","ruoka=true;nahtavyys=true;tapahtuma=true;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
